region,succ_name,firstCat,source,target,value
Lanaudière,Repentigny - Boul. Industriel,Apéritif,Apéritif,Apéritif à base de gentiane,2
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Spiritueux,Rhum,43
Lanaudière,Repentigny - Boul. Industriel,Vin,Vin,Vin rosé,10
Lanaudière,Repentigny - Boul. Industriel,Champagne et mousseux,Champagne et mousseux,Vin mousseux,19
Lanaudière,Repentigny - Boul. Industriel,Cooler et cocktail prémixé,Cooler et cocktail prémixé,Cooler à base de spiritueux,25
Lanaudière,Repentigny - Boul. Industriel,Champagne et mousseux,Champagne et mousseux,Champagne,10
Lanaudière,Repentigny - Boul. Industriel,Porto et vin fortifié,Porto et vin fortifié,Porto,9
Lanaudière,Repentigny - Boul. Industriel,Champagne et mousseux,Champagne et mousseux,Champagne rosé,2
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Spiritueux,Cognac et brandy,9
Lanaudière,Repentigny - Boul. Industriel,Porto et vin fortifié,Porto et vin fortifié,Vermouth,5
Lanaudière,Repentigny - Boul. Industriel,Cidre,Cidre,Cidre aromatisé,1
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Spiritueux,Téquila,6
Lanaudière,Repentigny - Boul. Industriel,Cidre,Cidre,Cidre de glace,4
Lanaudière,Repentigny - Boul. Industriel,Cidre,Cidre,Cidre mousseux,3
Lanaudière,Repentigny - Boul. Industriel,Champagne et mousseux,Champagne et mousseux,Vin mousseux rosé,5
Lanaudière,Repentigny - Boul. Industriel,Cooler et cocktail prémixé,Cooler et cocktail prémixé,Cocktail à base de spiritueux,4
Lanaudière,Repentigny - Boul. Industriel,Poiré,Poiré,Poiré de glace,1
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Spiritueux,Alcool,1
Lanaudière,Repentigny - Boul. Industriel,Hydromel,Hydromel,Hydromel,1
Lanaudière,Repentigny - Boul. Industriel,Vin de dessert,Vin de dessert,Vin de glace,2
Lanaudière,Repentigny - Boul. Industriel,Porto et vin fortifié,Porto et vin fortifié,Pineau des Charentes,2
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Spiritueux,Eau-de-vie,2
Lanaudière,Repentigny - Boul. Industriel,Cooler et cocktail prémixé,Cooler et cocktail prémixé,Cocktail et cooler au vin,1
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Spiritueux,Alcool anisé,2
Lanaudière,Repentigny - Boul. Industriel,Porto et vin fortifié,Porto et vin fortifié,,1
Lanaudière,Repentigny - Boul. Industriel,Apéritif,Apéritif,Apéritif à base de vin,2
Lanaudière,Repentigny - Boul. Industriel,Article non alcoolisé,Article non alcoolisé,Alcootest,1
Lanaudière,Repentigny - Boul. Industriel,Bière,Bière,Bière dorée,2
Lanaudière,Repentigny - Boul. Industriel,Bière,Bière,Bière ambrée,1
Lanaudière,Repentigny - Boul. Industriel,Bière,Bière,Bière blanche,1
Lanaudière,Repentigny - Boul. Industriel,Bière,Bière,Bière blonde,12
Lanaudière,Repentigny - Boul. Industriel,Article non alcoolisé,Article non alcoolisé,Accessoires,3
Lanaudière,Repentigny - Boul. Industriel,Porto et vin fortifié,Porto et vin fortifié,Marsala,1
Lanaudière,Repentigny - Boul. Industriel,Porto et vin fortifié,Porto et vin fortifié,Xérès et Montilla-Moriles,1
Lanaudière,Repentigny - Boul. Industriel,Article non alcoolisé,Article non alcoolisé,Sac et emballage,1
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Gin,Dry gin,44
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Scotch et whisky,Scotch single malt,14
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Vodka,Vodka,28
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Vodka,Vodka aromatisée,6
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Liqueur et Crème,Crème,14
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Rhum,Rhum ambré,13
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Rhum,Rhum épicé,14
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Rhum,Rhum blanc,9
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Liqueur et Crème,Liqueur de café,1
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Scotch et whisky,Whiskey américain,6
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Liqueur et Crème,Liqueur de fruit,9
Lanaudière,Repentigny - Boul. Industriel,Porto et vin fortifié,Porto,Porto blanc,1
Lanaudière,Repentigny - Boul. Industriel,Porto et vin fortifié,Porto,Tawny,2
Lanaudière,Repentigny - Boul. Industriel,Porto et vin fortifié,Porto,Tawny - 10 ans,4
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Liqueur et Crème,Liqueur amère,1
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Scotch et whisky,Whisky canadien,11
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Liqueur et Crème,Boisson alcoolisée,3
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Cognac et brandy,Brandy,5
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Scotch et whisky,Scotch blended,9
Lanaudière,Repentigny - Boul. Industriel,Porto et vin fortifié,Vermouth,Vermouth rouge,3
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Gin,Dry gin aromatisé,12
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Liqueur et Crème,Liqueur,11
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Cognac et brandy,Cognac V.S.,2
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Téquila,Téquila dorée,2
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Gin,Genièvre,2
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Rhum,Rhum brun,5
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Liqueur et Crème,Liqueur d'amande et noyau,5
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Gin,Genièvre aromatisé,1
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Liqueur et Crème,Boisson à l'érable,1
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Scotch et whisky,Whiskey irlandais,5
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Liqueur et Crème,Liqueur de menthe,4
Lanaudière,Repentigny - Boul. Industriel,Porto et vin fortifié,Pineau des Charentes,Pineau des Charentes,2
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Eau-de-vie,Eau-de-vie de canne à sucre,1
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Liqueur et Crème,Liqueur d'agrumes,2
Lanaudière,Repentigny - Boul. Industriel,Porto et vin fortifié,Vermouth,Vermouth blanc,2
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Liqueur et Crème,Liqueur de pomme,1
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Liqueur et Crème,Boisson aux fruits,3
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Eau-de-vie,Grappa,1
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Liqueur et Crème,Liqueur d'anis,1
Lanaudière,Repentigny - Boul. Industriel,Cooler et cocktail prémixé,Cocktail et cooler au vin,Sangria,1
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Cognac et brandy,Cognac V.S.O.P.,1
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Cognac et brandy,Cognac X.O.,1
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Alcool anisé,Pastis,2
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Rhum,Rhum aromatisé,1
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Rhum,Rhum agricole,1
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Scotch et whisky,Whisky,2
Lanaudière,Repentigny - Boul. Industriel,Porto et vin fortifié,Porto,LBV,1
Lanaudière,Repentigny - Boul. Industriel,Porto et vin fortifié,Porto,Tawny - 20 ans,1
Lanaudière,Repentigny - Boul. Industriel,Bière,Bière dorée,Bière ale,2
Lanaudière,Repentigny - Boul. Industriel,Bière,Bière ambrée,Bière ale,1
Lanaudière,Repentigny - Boul. Industriel,Bière,Bière blanche,Bière ale,1
Lanaudière,Repentigny - Boul. Industriel,Bière,Bière blonde,Bière ale,3
Lanaudière,Repentigny - Boul. Industriel,Bière,Bière blonde,Bière lager,9
Lanaudière,Repentigny - Boul. Industriel,Spiritueux,Liqueur et Crème,Liqueur d'herbe,1
Montréal,Place D'Armes,Vin,Vin,Vin rouge,375
Montréal,Place D'Armes,Vin,Vin,Vin blanc,179
Montréal,Place D'Armes,Spiritueux,Spiritueux,Scotch et whisky,63
Montréal,Place D'Armes,Spiritueux,Spiritueux,Vodka,39
Montréal,Place D'Armes,Spiritueux,Spiritueux,Liqueur et Crème,51
Montréal,Place D'Armes,Apéritif,Apéritif,Apéritif à base de gentiane,3
Montréal,Place D'Armes,Champagne et mousseux,Champagne et mousseux,Vin mousseux,33
Montréal,Place D'Armes,Spiritueux,Spiritueux,Rhum,31
Montréal,Place D'Armes,Cooler et cocktail prémixé,Cooler et cocktail prémixé,Cooler à base de spiritueux,27
Montréal,Place D'Armes,Spiritueux,Spiritueux,Gin,26
Montréal,Place D'Armes,Vin,Vin,Vin rosé,23
Montréal,Place D'Armes,Bière,Bière,Bière dorée,1
Montréal,Place D'Armes,Champagne et mousseux,Champagne et mousseux,Vin mousseux rosé,9
Montréal,Place D'Armes,Spiritueux,Spiritueux,Cognac et brandy,21
Montréal,Place D'Armes,Porto et vin fortifié,Porto et vin fortifié,Porto,7
Montréal,Place D'Armes,Spiritueux,Spiritueux,Téquila,14
Montréal,Place D'Armes,Champagne et mousseux,Champagne et mousseux,Champagne,34
Montréal,Place D'Armes,Cidre,Cidre,Cidre mousseux,13
Montréal,Place D'Armes,Porto et vin fortifié,Porto et vin fortifié,Vermouth,6
Montréal,Place D'Armes,Spiritueux,Spiritueux,Eau-de-vie,6
Montréal,Place D'Armes,Cidre,Cidre,Cidre liquoreux,1
Montréal,Place D'Armes,Cidre,Cidre,Cidre aromatisé,1
Montréal,Place D'Armes,Spiritueux,Spiritueux,Absinthe,1
Montréal,Place D'Armes,Vin de dessert,Vin de dessert,Vin de glace,5
Montréal,Place D'Armes,Poiré,Poiré,Poiré de glace,1
Montréal,Place D'Armes,Cidre,Cidre,Cidre de glace,4
Montréal,Place D'Armes,Cidre,Cidre,Cidre fort,1
Montréal,Place D'Armes,Cidre,Cidre,Vermouth,1
Montréal,Place D'Armes,Hydromel,Hydromel,Hydromel fortifié,1
Montréal,Place D'Armes,Hydromel,Hydromel,Hydromel,2
Montréal,Place D'Armes,Hydromel,Hydromel,Hydromel aromatisé,2
Montréal,Place D'Armes,Champagne et mousseux,Champagne et mousseux,Champagne rosé,2
Montréal,Place D'Armes,Porto et vin fortifié,Porto et vin fortifié,Pineau des Charentes,2
Montréal,Place D'Armes,Apéritif,Apéritif,Boisson aromatisée,1
Montréal,Place D'Armes,Cooler et cocktail prémixé,Cooler et cocktail prémixé,Cocktail et cooler au vin,2
Montréal,Place D'Armes,Spiritueux,Spiritueux,Alcool anisé,2
Montréal,Place D'Armes,Porto et vin fortifié,Porto et vin fortifié,,1
Montréal,Place D'Armes,Apéritif,Apéritif,Apéritif à base de vin,1
Montréal,Place D'Armes,Article non alcoolisé,Article non alcoolisé,Alcootest,1
Montréal,Place D'Armes,Bière,Bière,Bière ambrée,3
Montréal,Place D'Armes,Bière,Bière,Bière blonde,10
Montréal,Place D'Armes,Champagne et mousseux,Champagne et mousseux,Vin mousseux rouge,1
Montréal,Place D'Armes,Porto et vin fortifié,Porto et vin fortifié,Marsala,1
Montréal,Place D'Armes,Saké,Saké,Saké Junmai,2
Montréal,Place D'Armes,Saké,Saké,Saké Fuutsu-shu,1
Montréal,Place D'Armes,Bière,Bière,Bière blanche,2
Montréal,Place D'Armes,Porto et vin fortifié,Porto et vin fortifié,Xérès et Montilla-Moriles,2
Montréal,Place D'Armes,Bière,Bière,Bière brune,1
Montréal,Place D'Armes,Article non alcoolisé,Article non alcoolisé,Sac et emballage,1
Montréal,Place D'Armes,Article non alcoolisé,Article non alcoolisé,Accessoires,1
Montréal,Place D'Armes,Spiritueux,Scotch et whisky,Scotch single malt,20
Montréal,Place D'Armes,Spiritueux,Vodka,Vodka,33
Montréal,Place D'Armes,Spiritueux,Liqueur et Crème,Crème,8
Montréal,Place D'Armes,Spiritueux,Liqueur et Crème,Liqueur amère,3
Montréal,Place D'Armes,Spiritueux,Rhum,Rhum ambré,9
Montréal,Place D'Armes,Spiritueux,Rhum,Rhum épicé,10
Montréal,Place D'Armes,Spiritueux,Rhum,Rhum blanc,6
Montréal,Place D'Armes,Spiritueux,Scotch et whisky,Scotch blended,15
Montréal,Place D'Armes,Spiritueux,Gin,Dry gin,25
Montréal,Place D'Armes,Bière,Bière dorée,Bière ale,1
Montréal,Place D'Armes,Spiritueux,Cognac et brandy,Calvados,1
Montréal,Place D'Armes,Spiritueux,Scotch et whisky,Whiskey américain,9
Montréal,Place D'Armes,Porto et vin fortifié,Porto,Porto blanc,1
Montréal,Place D'Armes,Porto et vin fortifié,Porto,Tawny,2
Montréal,Place D'Armes,Porto et vin fortifié,Porto,Tawny - 10 ans,3
Montréal,Place D'Armes,Spiritueux,Scotch et whisky,Whisky canadien,14
Montréal,Place D'Armes,Spiritueux,Liqueur et Crème,Boisson alcoolisée,5
Montréal,Place D'Armes,Spiritueux,Téquila,Téquila dorée,6
Montréal,Place D'Armes,Spiritueux,Cognac et brandy,Brandy,11
Montréal,Place D'Armes,Porto et vin fortifié,Vermouth,Vermouth rouge,3
Montréal,Place D'Armes,Spiritueux,Vodka,Vodka aromatisée,6
Montréal,Place D'Armes,Spiritueux,Liqueur et Crème,Liqueur d'agrumes,2
Montréal,Place D'Armes,Spiritueux,Liqueur et Crème,Liqueur,10
Montréal,Place D'Armes,Spiritueux,Cognac et brandy,Cognac V.S.,4
Montréal,Place D'Armes,Spiritueux,Rhum,Rhum brun,4
Montréal,Place D'Armes,Spiritueux,Liqueur et Crème,Liqueur d'amande et noyau,5
Montréal,Place D'Armes,Spiritueux,Liqueur et Crème,Liqueur de fruit,7
Montréal,Place D'Armes,Spiritueux,Cognac et brandy,Cognac V.S.O.P.,4
Montréal,Place D'Armes,Spiritueux,Cognac et brandy,Cognac X.O.,1
Montréal,Place D'Armes,Spiritueux,Liqueur et Crème,Boisson à l'érable,2
Montréal,Place D'Armes,Spiritueux,Scotch et whisky,Whiskey irlandais,4
Montréal,Place D'Armes,Spiritueux,Liqueur et Crème,Liqueur de café,1
Montréal,Place D'Armes,Porto et vin fortifié,Pineau des Charentes,Pineau des Charentes,2
Montréal,Place D'Armes,Spiritueux,Eau-de-vie,Eau-de-vie de canne à sucre,1
Montréal,Place D'Armes,Spiritueux,Liqueur et Crème,Boisson aux fruits,4
Montréal,Place D'Armes,Cooler et cocktail prémixé,Cocktail et cooler au vin,Cooler au vin,1
Montréal,Place D'Armes,Porto et vin fortifié,Vermouth,Vermouth blanc,3
Montréal,Place D'Armes,Spiritueux,Liqueur et Crème,Liqueur de menthe,1
Montréal,Place D'Armes,Spiritueux,Eau-de-vie,Grappa,2
Montréal,Place D'Armes,Spiritueux,Gin,Dry gin aromatisé,1
Montréal,Place D'Armes,Cooler et cocktail prémixé,Cocktail et cooler au vin,Sangria,1
Montréal,Place D'Armes,Spiritueux,Alcool anisé,Pastis,2
Montréal,Place D'Armes,Spiritueux,Rhum,Rhum aromatisé,1
Montréal,Place D'Armes,Spiritueux,Eau-de-vie,Eau-de-vie de pomme,1
Montréal,Place D'Armes,Porto et vin fortifié,Porto,LBV,1
Montréal,Place D'Armes,Spiritueux,Scotch et whisky,Whisky,1
Montréal,Place D'Armes,Spiritueux,Eau-de-vie,Eau-de-vie aromatisée,1
Montréal,Place D'Armes,Bière,Bière ambrée,Bière ale,3
Montréal,Place D'Armes,Bière,Bière blonde,Bière ale,2
Montréal,Place D'Armes,Spiritueux,Liqueur et Crème,Liqueur d'herbe,3
Montréal,Place D'Armes,Bière,Bière blonde,Bière lager,8
Montréal,Place D'Armes,Bière,Bière blanche,Bière ale,2
Montréal,Place D'Armes,Porto et vin fortifié,Xérès et Montilla-Moriles,Cream,1
Montréal,Place D'Armes,Bière,Bière brune,Bière ale,1
Montréal,Place D'Armes,Spiritueux,Rhum,Rhum agricole,1
Montérégie,Hemmingford,Vin,Vin,Vin rouge,265
Montérégie,Hemmingford,Spiritueux,Spiritueux,Gin,43
Montérégie,Hemmingford,Spiritueux,Spiritueux,Scotch et whisky,47
Montérégie,Hemmingford,Spiritueux,Spiritueux,Vodka,37
Montérégie,Hemmingford,Vin,Vin,Vin blanc,127
Montérégie,Hemmingford,Spiritueux,Spiritueux,Liqueur et Crème,76
Montérégie,Hemmingford,Apéritif,Apéritif,Apéritif à base de gentiane,2
Montérégie,Hemmingford,Champagne et mousseux,Champagne et mousseux,Vin mousseux,21
Montérégie,Hemmingford,Spiritueux,Spiritueux,Rhum,42
Montérégie,Hemmingford,Cooler et cocktail prémixé,Cooler et cocktail prémixé,Cooler à base de spiritueux,30
Montérégie,Hemmingford,Vin de dessert,Vin de dessert,,1
Montérégie,Hemmingford,Vin,Vin,Vin rosé,29
Montérégie,Hemmingford,Porto et vin fortifié,Porto et vin fortifié,Porto,8
Montérégie,Hemmingford,Spiritueux,Spiritueux,Téquila,5
Montérégie,Hemmingford,Spiritueux,Spiritueux,Cognac et brandy,18
Montérégie,Hemmingford,Cidre,Cidre,Cidre mousseux,20
Montérégie,Hemmingford,Cidre,Cidre,Cidre léger,1
Montérégie,Hemmingford,Porto et vin fortifié,Porto et vin fortifié,Vermouth,4
Montérégie,Hemmingford,Cidre,Cidre,Cidre aromatisé,1
Montérégie,Hemmingford,Poiré,Poiré,Poiré de glace,3
Montérégie,Hemmingford,Apéritif,Apéritif,Boisson aromatisée,1
Montérégie,Hemmingford,Cidre,Cidre,Cidre de glace,5
Montérégie,Hemmingford,Cidre,Cidre,Vermouth,2
Montérégie,Hemmingford,Cooler et cocktail prémixé,Cooler et cocktail prémixé,Cocktail et cooler au vin,2
Montérégie,Hemmingford,Cooler et cocktail prémixé,Cooler et cocktail prémixé,Cocktail à base de spiritueux,3
Montérégie,Hemmingford,Champagne et mousseux,Champagne et mousseux,Champagne,6
Montérégie,Hemmingford,Spiritueux,Spiritueux,Alcool,1
Montérégie,Hemmingford,Cidre,Cidre,Cidre apéritif,2
Montérégie,Hemmingford,Hydromel,Hydromel,Hydromel,1
Montérégie,Hemmingford,Vin de dessert,Vin de dessert,Vin de glace,1
Montérégie,Hemmingford,Porto et vin fortifié,Porto et vin fortifié,Pineau des Charentes,1
Montérégie,Hemmingford,Spiritueux,Spiritueux,Eau-de-vie,3
Montérégie,Hemmingford,Champagne et mousseux,Champagne et mousseux,Vin mousseux rosé,2
Montérégie,Hemmingford,Spiritueux,Spiritueux,Alcool anisé,4
Montérégie,Hemmingford,Porto et vin fortifié,Porto et vin fortifié,,2
Montérégie,Hemmingford,Apéritif,Apéritif,Apéritif à base de vin,1
Montérégie,Hemmingford,Cidre,Cidre,Cidre traditionnel,1
Montérégie,Hemmingford,Poiré,Poiré,Poiré fort,1
Montérégie,Hemmingford,Article non alcoolisé,Article non alcoolisé,Alcootest,1
Montérégie,Hemmingford,Bière,Bière,Bière dorée,5
Montérégie,Hemmingford,Article non alcoolisé,Article non alcoolisé,Accessoires,3
Montérégie,Hemmingford,Porto et vin fortifié,Porto et vin fortifié,Marsala,1
Montérégie,Hemmingford,Vin de dessert,Vin de dessert,Sauternes,1
Montérégie,Hemmingford,Bière,Bière,Bière blonde,11
Montérégie,Hemmingford,Saké,Saké,Saké Fuutsu-shu,1
Montérégie,Hemmingford,Article non alcoolisé,Article non alcoolisé,Sac et emballage,5
Montérégie,Hemmingford,Bière,Bière,Bière blanche,1
Montérégie,Hemmingford,Spiritueux,Gin,Dry gin,33
Montérégie,Hemmingford,Spiritueux,Scotch et whisky,Scotch single malt,18
Montérégie,Hemmingford,Spiritueux,Vodka,Vodka,32
Montérégie,Hemmingford,Spiritueux,Vodka,Vodka aromatisée,5
Montérégie,Hemmingford,Spiritueux,Liqueur et Crème,Crème,17
Montérégie,Hemmingford,Spiritueux,Rhum,Rhum ambré,11
Montérégie,Hemmingford,Spiritueux,Rhum,Rhum aromatisé,2
Montérégie,Hemmingford,Spiritueux,Rhum,Rhum épicé,16
Montérégie,Hemmingford,Spiritueux,Rhum,Rhum blanc,9
Montérégie,Hemmingford,Spiritueux,Scotch et whisky,Scotch blended,9
Montérégie,Hemmingford,Spiritueux,Rhum,Rhum agricole,1
Montérégie,Hemmingford,Spiritueux,Scotch et whisky,Whiskey américain,9
Montérégie,Hemmingford,Spiritueux,Scotch et whisky,Whiskey irlandais,5
Montérégie,Hemmingford,Porto et vin fortifié,Porto,Porto blanc,1
Montérégie,Hemmingford,Porto et vin fortifié,Porto,Tawny,2
Montérégie,Hemmingford,Porto et vin fortifié,Porto,Tawny - 10 ans,2
Montérégie,Hemmingford,Porto et vin fortifié,Porto,Tawny - 20 ans,1
Montérégie,Hemmingford,Spiritueux,Liqueur et Crème,Liqueur amère,1
Montérégie,Hemmingford,Spiritueux,Scotch et whisky,Whisky canadien,5
Montérégie,Hemmingford,Spiritueux,Rhum,Rhum brun,3
Montérégie,Hemmingford,Spiritueux,Liqueur et Crème,Boisson alcoolisée,5
